RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
325,ANGELOS BY THE SEA,13797,2809 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,6/10/2010,10/21/2010,12/01/10,25," $ 2,000.00 ",,,,,
121,BEACH BULLY OPEN-PIT BBQ,76017,601 19TH STREET,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/10/2010,,08/18/10,," $ 1,500.00 ",,,,,
612,7 ELEVEN STORE 10909 A,56196,600 N. BIRDNECK ROAD,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER - 2 CHARGES,1,N,CHESAPEAKE,CONSENT SETTLEMENT,1/30/2011,,04/04/11,," $ 2,000.00 ",,,,,
289,FLYN FISHBONE,50180,3001 SILINA DR STE B,VIRGINIA BEACH,VA,23452,CEASES TO QUALIFY AS A RESTAURANT,1,N,CHESAPEAKE,INITIAL HEARING,2/28/2010,10/13/2010,11/16/10,7, $ 500.00 ,,,,,
495,7 ELEVEN STORE 2514-26002A,52369,496 S INDEPENDENCE BLVD.,VIRGINIA BEACH,VA,23452,DESIGNATED MGR NAMES NOT POSTED,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/2/2010,,02/10/11,, $ 500.00 ,,,,,
712,INDEPENDENCE SHELL,56500,2044 S INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23453,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/30/2010,4/26/2011,06/01/11,25," $ 2,000.00 ",,,,,
713,7 ELEVEN STORE 33540A,62454,1788 BRIGANDS WAY,VIRGINIA BEACH,VA,23453,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/30/2010,4/26/2011,06/01/11,25," $ 2,000.00 ",,,,,
523,7 ELEVEN STOPRE #2514-20040H,24409,3185 HOLLAND RD.,VIRGINIA BEACH,VA,23453,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/30/2010,,02/18/11,," $ 2,000.00 ",,,,,
675,CENTRAL III,21195,"401 N GREAT NECK RD, STE 111",VIRGINIA BEACH,VA,23454,ALLOWED THE CONSUMPTION OF ALCOHOLIC BEVERAGES BY AN EMPLOYEE WHILE ON DUTY IN A POSITION INVOLVED IN THE SELLING AND SERVING,1,Y,CHESAPEAKE,APPEAL HEARING,10/14/2010,1/19/2011,05/06/11,,,,,,,WRITTEN WARNING
542,CENTRAL III,21195,"401 N GREAT NECK RD, STE 111",VIRGINIA BEACH,VA,23454,APPLICANT CONVICTED OF FELONY; LACK OF RESPECT FOR LAW AND ORDER,2,N,CHESAPEAKE,INITIAL HEARING,10/29/2010,1/19/2011,02/24/11,,,,,,Y,APPLICATION -APPROVED DESIGNATED MANAGER
101,KANGAROO EXPRESS #3108,3134,1912 LASKIN RD,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,6/12/2010,,08/12/10,," $ 2,000.00 ",,,,,
200,FORTUNE GARDEN,59027,2129 GENERAL BOOTH BLVD.,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/19/2010,,09/30/10,,,25,,,,
209,7 ELEVEN STORE 2514 25838H,38011,1672 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/19/2010,,10/05/10,," $ 2,000.00 ",,,,,
502,AMERICAN ASIAN FOOD MARKET,32548,"315 N GREAT NECK RD, STE 200",VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,6/25/2010,1/5/2011,02/11/11,25," $ 2,000.00 ",,,,,
562,OMEGA MEDITERRANEAN REST,62196,401 N GREAT NECK RD,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,12/15/2010,,03/16/11,," $ 1,500.00 ",,,,,ALL BARTENDERS & SERVERS TAKE RSVP & LICENSEE TO HOLD ADDITIONAL IN-HOUSE TRAINING WITH ABC RETAIL LICENSE GUIDE AS A TRAINING GUIDE
182,HARTZ,12275,1049 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23455,ALLOWED STRIPTEASE ACTS; ALLOWED PERSONS TO APPEAR NUDE; CAUSE EXISTS TO REFUSE LICENSE,3,Y,CHESAPEAKE,INITIAL HEARING,3/7/2010,8/20/2010,09/21/10,,,,,Y,,REVOKED
151,GREEN PARROT GRILLE,41371,4494 LOOKOUT ROAD,VIRGINIA BEACH,VA,23455,FAILED OR REFUSED TO COMPLY W/ CONDITION OR RESTRICTION OF LICENSE,1,Y,CHESAPEAKE,APPEAL HEARING,11/21/2009,5/11/2010,08/26/10,," $ 5,000.00 ",,,,,0/C ACCEPTED @ APPEAL HG.
358,ZIA MARIE,74324,4497 LOOKOUT ROAD,VIRGINIA BEACH,VA,23455,FAILED TO TIMELY SUBMIT MBAR,1,N,CHESAPEAKE,CONSENT SETTLEMENT,9/20/2010,,12/17/10,, $ 500.00 ,,,,,
315,NORTHAMPTION BP,59006,5765 NORTHAMPTON BLVD.,VIRGINIA BEACH,VA,23455,PERMITTED CONSUMPTION AFTER 12 AM; FAILED TO HAVE DESIGNATED MGR. PRESENT,2,N,CHESAPEAKE,CONSENT SETTLEMENT,9/18/2010,,11/19/10,," $ 1,500.00 ",,,,,
249,DON JULIOS MEXICAN GRILL & BAR,25826,3656 SHORE DR,VIRGINIA BEACH,VA,23455,PLACE TO BE OCCUPIED SO LOCATED PEACE & GOOD ORDER; W/ RESPECT TO RESIDENTIAL AREA,2,N,CHESAPEAKE,INITIAL HEARING,1/22/2010,9/16/2010,10/22/10,,,,,,,APPICATION - GRANTED - REMOVING RESTRICTIONS
635,NORTHAMPTON BP,59006,5765 NORTHAMPTON BLVD.,VIRGINIA BEACH,VA,23455,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,2/11/2011,,04/21/11,," $ 1,500.00 ",,,,,OWNER TO TAKE MART OR RSVP
34,BP HAYGOOD ROAD,62226,4904 HAYGOOD RD,VIRGINIA BEACH,VA,23455,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/14/2010,,07/21/10,," $ 2,500.00 ",,,,,
480,BOTTOM DOLLAR FOOD #2925,9832,5461 WESLEYAN DRIVE,VIRGINIA BEACH,VA,23455,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,12/2/2010,,02/02/11,," $ 2,000.00 ",,,,,
79,KILLER BEACH CUTS & STYLES,64038,4465 SHORE DR,VIRGINIA BEACH,VA,23456,CAUSE EXISTS FOR ABC BOARD TO REFUSE LICENSE- BOARD NOT AUTHORIZED TO ISSUE LICENSE,1,N,CHESAPEAKE,INITIAL HEARING,4/22/2010,6/30/2010,08/03/10,,,,,,,APPLICATION - GRANTED
486,INDIAN COVE CAMPGROUND,5350,1053 SANDBRIDGE RD,VIRGINIA BEACH,VA,23456,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,8/19/2010,12/30/2010,02/03/11,15," $ 1,500.00 ",,,,,
327,EL DESORDEM RESTAURANT - BAR,49533,665 NEWTOWN RD STE 111,VIRGINIA BEACH,VA,23462,SO LOCATED RELATING TO PEACE AND GOOD ORDER; SO LOCATED WITH RESPECT TO CHURCH,2,N,CHESAPEAKE,INITIAL HEARING,6/18/2010,10/12/2010,12/01/10,,,,,,Y,APPLICATION - RESTRICTIONS REMOVED
781,7 ELEVEN STORE 2514 29012-H,44189,5444 VIRGINIA BEACH BLVD.,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/17/2011,,06/29/11,," $ 2,000.00 ",,,,,
75,FUDDRUCKERS,57649,4625 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/25/2010,,08/03/10,," $ 2,000.00 ",,,,,
107,THE CHEESECAKE FACTORY,31958,265 CENTRAL PARK AVE,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/23/2010,,08/17/10,," $ 2,000.00 ",,,,,
213,7 ELEVEN STORE 22727A,63756,696 ARGONA BLVD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/12/2010,,10/05/10,," $ 2,000.00 ",,,,,
524,7 ELEVEN STORE #2514-16031H,10769,812 BAKER ROAD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/15/2010,,02/18/11,," $ 2,000.00 ",,,,,
539,REGENCY SHELL #577,66345,565 NEWTOWN ROAD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/15/2010,,02/25/11,," $ 2,000.00 ",,,,,
610,MINI MART,55346,601 NEWTOWN RD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER - 2 CHARGES,2,N,CHESAPEAKE,INITIAL HEARING,12/15/2010,2/28/2011,4/1/2011,30," $ 4,000.00 ",10,,,,
106,PF CHANGS BISTRO,19415,4551 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER; ADVERTISED HAPPY HOUR,2,N,CHESAPEAKE,CONSENT SETTLEMENT,6/23/2010,,08/17/10,," $ 2,500.00 ",,,,,
717,KROSSROADS CAFÉ & TAVERN,60996,"4221 PLEASANT VALLEY RD, STE 124",VIRGINIA BEACH,VA,23464,GROSS RECEIPTS  FROM THE SALE OF FOOD AND NONALCOHOLIC BEVERAGES WERE LESS THAN FORTY-FIVE PERCENT OF THE GROSS RECEIPTS FROM THE SALE OF MIXED BEVERAGES AND FOOD X3; LICENSEE DEFRAUDED OR ATTEMPTED TO DEFRAUD THE BOARD BY FILING A DOCUMENT WHICH IS FRAUDULENT X2; FAILED TO KEEP COMPLETE ACCURATE AND SEPARATE RECORDS X2,7,N,CHESAPEAKE,INITIAL HEARING,3/30/2010,1/13/2011,6/3/2011,,,,,Y,,
645,MOES SOUTHWEST GRILL,40334,5222 FAIRFIELD SHOPPING CENTER,VIRGINIA BEACH,VA,23464,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,2/25/2011,,04/25/11,25,,,,,,
282,WOODSTOCK SHELL,3735,6084 INDIAN RIVER RD,VIRGINIA BEACH,VA,23464,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,3/6/2010,10/15/2010,11/16/10,30," $ 3,000.00 ",10,,,,
59,HOLIDAY FOOD STORE #505,40114,60 W WINDSOR BLVD,WINDSOR,VA,23487,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/2/2010,,07/30/10,," $ 2,000.00 ",,,,,
363,PARADIGM,54104,930 N. MILITARY HIGHWAY,NORFOLK,VA,23502,FAILED TO QUALIFY AS RESTAURANT - GROSS RECEIPTS LESS THEN 45% OF GROSS SALES OF MB,1,N,CHESAPEAKE,CONSENT SETTLEMENT,3/31/2010,,12/20/10,," $ 1,000.00 ",,,,,
757,MARRIOTT RESIDENCE INN,32085,1590 N MILITARY HIGHWAY,NORFOLK,VA,23502,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/2/2011,,06/21/11,25,,,,,,
711,PAPA GRANDE,60353,5957 E. VIRGINIA BEACH BLVD. STE 10,NORFOLK,VA,23502,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,12/15/2010,,05/31/11,," $ 1,500.00 ",,,,,OWNER TO TAKE MART TRAINING
133,CAPEVIEW FOOD MART,62055,1881 E OCEAN VIEW AVE,NORFOLK,VA,23503,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/3/2009,7/15/2010,08/19/10,15," $ 1,500.00 ",,,,,
405,WILLOUGHBY INN,11894,1534 W. OCEAN VIEW AVE.,NORFOLK,VA,23503,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/12/2010,,01/10/11,, $ 500.00 ,,,,,6 MO. PROB
482,7 ELEVEN STORE 2511-27188A,63857,1510 E BRAMBLETON AVE.,NORFOLK,VA,23504,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2010,,02/02/11,," $ 2,000.00 ",,,,,
565,SPARTAN MARKET,36453,"3020 E. PRINCESS ANNE RD., STE 3026",NORFOLK,VA,23504,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/12/2010,2/8/2011,03/16/11,," $ 1,500.00 ",,,,,
736,SAI GAI RESTAURANT,2264,7519 21 23 GRANBY STREET,NORFOLK,VA,23505,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/27/2011,,06/14/11,25,,,,,,
449,DODGERS STORE,38018,8110 HAMPTON BLVD.,NORFOLK,VA,23505,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2010,,01/21/11,," $ 2,000.00 ",,,,,
672,MONARCH SHELL,70380,3801 HAMPTON BLVD,NORFOLK,VA,23508,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/7/2010,4/7/2011,05/09/11,,,,,,Y,
702,FELLINIS GOURMET PIZZA CAFÉ,70665,3910 COLLEY AVENUE,NORFOLK,VA,23508,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,2/3/2011,,05/26/11,," $ 1,500.00 ",,,,,GENERAL MGR. TO TAKE MART & ALL SERVERS TO ATTEND RSVP
481,FOOD LION #10680,10680,2401 COLLEY AVE.,NORFOLK,VA,23517,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/15/2010,,12/02/11,," $ 2,000.00 ",,,,,
768,ROSYS II   ,11110,8480 CHEASPEAKE BLVD.,NORFOLK,VA,23518,FAILED TO OBILTERATE MIXED BEVERAGE STAMP WHEN CONTAINERS WERE EMPTIED.,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/9/2011,,06/28/11,, $ 500.00 ,,,,,
773,PRIMETIME SPORTS BAR & GRILL,44106,3574 N. MILITARY HIGHWAY,NORFOLK,VA,23518,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/2/2011,,06/28/11,," $ 2,000.00 ",,,,,
404,LIQUID BLUE,8510,606 DRESDEN DRIVE,NEWPORT NEWS,VA,23601,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY. X 2; DEFRAUDED OR ATTEMPT DEFRAUD ABC BOARD OR OTHER GOVT X 3; FAILED TO KEEP RECORDS; GROSS RECEIPTS LESS THAN REQD FOR LICENSE,7,N,HAMPTON,OFFER IN COMPROMISE,7/21/2010,,01/10/11,," $ 10,000.00 ",30,,,,2 YR. PROB.
361,HILTON TAVERN,52933,10184 WARWICK BOULEVARD,NEWPORT NEWS,VA,23601,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY; FAILS TO QUALIFY AS A RESTAURANT-RATIO PROVISION; LICENSEE NOT LEGITIMATE OWNER,3,N,HAMPTON,APPEAL HEARING,2/28/2010,9/27/2010,12/15/10,,,,,Y,,REVOKED
721,MIKES PLACE,33154,458 WARWICK VILLAGE SHOPPING CENTER,NEWPORT NEWS,VA,23601,LICENSEE KEPT AT THE PLACE DESCRIBED IN THE LICENSE ALCOHOLIC BEVERAGES THE LICENSEE WAS NOT AUTHORIZED TO SELL AND KEEP,1,N,HAMPTON,INITIAL HEARING,3/15/2011,5/2/2011,06/03/11,7,$300.00 ,,,,,
461,HILTON TAVERN,52933,10184 WARWICK BOULEVARD,NEWPORT NEWS,VA,23601,PURCHASE A/B EXCEPT FOR CASH,1,N,HAMPTON,INITIAL HEARING,8/9/2010,12/15/2010,01/20/11,7, $ 250.00 ,,,,,
448,TINEE GIANT ,41412,11054 WARWICK BLVD,NEWPORT NEWS,VA,23601,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,Y,HAMPTON,INITIAL HEARING,6/22/2010,10/21/2010,01/18/11,30," $ 3,500.00 ",10,,,,
699,NEW CHINA BUFFET,77544,"13771 WARWICK BLVD., STE 31",NEWPORT NEWS,VA,23602,DESIGNATED MANAGER NOT POSTED; DESGINATED MANAGER NOT ON DUTY; FAILURE TO KEEP COMPLETE RECORDS; KEPT OR ALLOWED TO BE KEPT ALCOHOLIC BEVERAGES NOT AUTHORIZED TO SELL,4,N,HAMPTON,OFFER IN COMPROMISE,2/3/2011,,05/26/11,," $ 1,500.00 ",,,,,
458,JOON RESTAURANT,41576,14353 WARWICK BLVD,NEWPORT NEWS,VA,23602,"FAILED TO KEEP COMPLETE, ACCURATE RECORDS; FAILED TO OBLITERATE MB STAMPS; KEPT UNAUTHORIZED AB ON PREMISES",3,Y,HAMPTON,INITIAL HEARING,7/16/2010,12/15/2010,01/20/11,7," $ 1,000.00 ",3,,,,
630,BAILEYS PUB AND GRILLE,40228,"12300 JEFFERSON AVE., SUITE 110",NEWPORT NEWS,VA,23602,LICENSEE PREPARED MB EXCEPT PURSUANT TO A PATRON'S ORDER AND IMMEDIATELY PRECEDING DELIVERY TO PATRON,1,N,HAMPTON,CONSENT SETTLEMENT,3/17/2011,,04/15/11,," $ 1,500.00 ",,,,,
752,JOON RESTAURANT,41576,14353 WARWICK BLVD,NEWPORT NEWS,VA,23602,"QUALIFICATIONS; THE LICENSEE IS UNABLE TO SPEAK, UNDERSTAND, READ AND WRITE THE ENGLISH LANGAUAGE ;  FAILED TO KEEP RECORD",3,N,HAMPTON,INITIAL HEARING,4/30/2010,5/12/2011,06/15/11,10," $ 1,000.00 ",,,Y,,1 CHARGE REVOKED
299,CHEESBURGER IN PARADISE,62603,12361 HORNSBY LANE,NEWPORT NEWS,VA,23602,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/22/2010,,11/22/10,," $ 2,000.00 ",,,,,
305,OLIVE GARDEN ITALIAN REST. #1601,25817,12560 JEFFERSON AVE.,NEWPORT NEWS,VA,23602,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/22/2010,,11/23/10,," $ 2,000.00 ",,,,,
667,JUNCTION RESTAURANT,10324,16916 WARWICK BLVD,NEWPORT NEWS,VA,23603,MBAR NOT SUBMITTED X3; FAILED TO KEEP COMPLETE RECORDS; ATTEMPTED TO DEFRAUD THE DEPT OF TAX; FINANCIAL RESPONSIBILITY; BAD CHECK; STANLEY STOLPA HAS DEMONSTRATED BY HIS POLICE RECORD A LACK OR RESPECT FOR LAW AND ORDER,8,Y,HAMPTON,INITIAL HEARING,7/1/2007,10/25/2010,05/06/11,47," $ 1,500.00 ",40,,,,
557,BUDDAS PLACE,38678,16912 WARWICK BLVD,NEWPORT NEWS,VA,23603,"MBAR;FAIL TO KEEP COMPLETE, ACCURATE RECORDS; FINANCIAL RESPONSIBILITY; LACK OF RESPECT FOR LAW AND ORDER",4,Y,HAMPTON,INITIAL HEARING,6/10/2010,10/25/2010,03/04/10,37," $ 1,500.00 ",30,,,,
88,RED STAR TAVERN,39003,701 LAKEFRONT CMNS,NEWPORT NEWS,VA,23606,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON; ALLOWED INTOXICATED PATRON TO LOITER,2,N,HAMPTON,CONSENT SETTLEMENT,6/4/2010,,08/09/10,," $ 1,000.00 ",,,,,
254,BMORE SPORTS BAR & GRILL,9417,3512 WASHINGTON AVE,NEWPORT NEWS,VA,23607,APPLICANT CONVICTED OF FELONY,1,N,HAMPTON,INITIAL HEARING,7/30/2010,9/16/2010,10/22/10,,,,,,,LICENSE SURRENDERED AS REVOKED
269,ELLIE MAYS,56492,111 28TH ST,NEWPORT NEWS,VA,23607,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,1,N,HAMPTON,INITIAL HEARING,4/30/2010,9/24/2010,11/04/10,,,,,Y,,REVOKED
390,APOLLO RESTAURANT,47894,3712 WASHINGTON AVE.,NEWPORT NEWS,VA,23607,KEPT AB NOT AUTHORIZED TO SELL ON PREMISES,1,N,HAMPTON,CONSENT SETTLEMENT,10/18/2010,,01/11/11,7,,,,,,
413,APOLLO RESTAURANT,47894,3712 WASHINGTON AVE.,NEWPORT NEWS,VA,23607,KEPT AB NOT AUTHORIZED TO SELL ON PREMISES,1,N,HAMPTON,CONSENT SETTLEMENT,10/18/2010,,01/11/11,7,,,,,,
639,LEONS MINUTE MARKET,12857,3600 WICKHAM AVE,NEWPORT NEWS,VA,23607,"POSSESSED/DISTRIBUTED/SOLD/USED MARIJUANA/OTHER CONT. SUBSTANCE;  CAUSE EXISTS -LICENSEE FAILED TO TAKE REASONABLE MEASURES; DOES NOT CONFORM TO REQS OF NEWPORT NEWS W/ RESPECT TO SANITATION, HEALTH, CONST. OR EQUIPT;  NO DESIGN. MNGR PRESENT ",4,Y,HAMPTON,INITIAL HEARING,12/15/2010,3/17/2011,04/25/11,,,,,Y,YX3,"CHARGES 1,2 & 4 DISMISSED"
475,QUICK SAVE FOOD STORE,57400,2610 CHESNUT AVE,NEWPORT NEWS,VA,23607,UNDER AGED BUYER,1,Y,HAMPTON,INITIAL HEARING,6/19/2010,10/25/2010,01/28/11,25," $ 2,000.00 ",,,,,APPEAL HEARING WITHDRAWN
267,RED VELVET,24735,14872 WARWICK BLVD,NEWPORT NEWS,VA,23608,DECEIVED OR ATTEMPTED TO DECEIVE ABC BOARD; CANNOT DEMONSTRATE FINANCIAL RESPONSIBILITY; FAILED TO KEEP RECORDS,3,Y,HAMPTON,OFFER IN COMPROMISE,6/30/2008,,11/04/10,," $ 5,000.00 ",30,24,,,
278,RED ROCK LOUNGE,62341,621 STONEY CREEK LN STE 14,NEWPORT NEWS,VA,23608,HAPPY HOUR VIOLATION,1,N,HAMPTON,CONSENT SETTLEMENT,3/12/2010,,11/08/10,, $ 500.00 ,,,,,
662,GUSS NEW YORK PIZZA,49379,620 STONEY CREEK LANE,NEWPORT NEWS,VA,23608,KEPT A/B WHICH LICENSEE WAS NOT AUTHORIZED TO SELL.,1,N,HAMPTON,CONSENT SETTLEMENT,4/1/2011,,05/06/11,, $ 500.00 ,,,,,
469,WARWICK RACEWAY,41921,15684 WARWICK BLVD,NEWPORT NEWS,VA,23608,UNDER AGED BUYER,1,Y,HAMPTON,APPEAL HEARING,6/22/2010,10/15/2010,01/07/11,30," $ 3,000.00 ",2,,,,
290,WHITE OAK LODGE,5483,3533 KECOUGHTAN RD,HAMPTON,VA,23661,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,1,N,HAMPTON,INITIAL HEARING,8/21/2009,10/12/2010,11/16/10,20," $ 2,000.00 ",,,,,
638,BACK RIVER MARKET INC,27616,1250 POQUOSON AVE,POQUOSON,VA,23662,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE OF LICENSED BUSINESS,2,N,HAMPTON,INITIAL HEARING,12/3/2010,3/17/2011,04/25/11,25," $ 2,500.00 ",,,,,
393,7 ELEVEN STORE 2516 15058 H,20614,486 WYTHE CREEK ROAD,POQUOSON,VA,23662,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/12/2010,,12/29/10,," $ 2,000.00 ",,,,,
253,TWIST RESTAURANT,39782,25 WYTHE CREEK RD,HAMPTON,VA,23666,CAUSE EXISTS FOR ABC BOARD TO REFUSE LICENSE- BOARD NOT AUTHORIZED TO ISSUE LICENSE,1,N,HAMPTON,INITIAL HEARING,4/30/2010,9/16/2010,10/22/10,,,,,,Y,
424,BEST WESTERN HOTEL,50217,1809 W MERCURY BLVD,HAMPTON,VA,23666,"DOES NOT CONFORM TO LOCAL SANITATION, SAFETY OR HEALTH REGS; ALLOWED CONSUMPTION OTHER THAN DINING AREAS X2; OFFERING AB IN UNLICENSED PUBLIC PLACE X2; CONSUMPTION BETWEEN 2 AM AND 6 AM",6,N,HAMPTON,INITIAL HEARING,9/12/2010,12/1/2010,01/11/11,20," $ 2,000.00 ",,,,,
420,IVERSON RESTAURANT & LOUNGE,62036,2234 CUNNINGHAM DR,HAMPTON,VA,23666,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY; NOT OPERATING AS A BONA FIDE RESTAURANT; CEASES TO QUALIFY AS A RESTAURANT,3,Y,HAMPTON,INITIAL HEARING,9/16/2010,11/24/2010,01/11/11,,,,,Y,,REVOKED
631,TWIST RESTAURANT,39782,25 WYTHE CREEK RD,HAMPTON,VA,23666,GROSS RECEIPTS  FROM THE SALE OF FOOD AND NONALCOHOLIC BEVERAGES WERE LESS THAN FORTY-FIVE PERCENT OF THE GROSS RECEIPTS FROM THE SALE OF MIXED BEVERAGES AND FOOD,1,Y,HAMPTON,INITIAL HEARING,9/30/2010,3/15/2011,04/18/11,20," $ 2,000.00 ",,,,,
684,TWIST RESTAURANT,39782,25 WYTHE CREEK RD,HAMPTON,VA,23666,KEPT ALCOHOLIC BEVERAGES WHICH LICENESEE WAS NOT AUTHORIZED TO SELL AND KEEP,1,N,HAMPTON,INITIAL HEARING,2/16/2011,4/12/2011,05/18/11,20,"$2,000 ",7,,,,
746,TWIST RESTAURANT,39782,25 WYTHE CREEK RD,HAMPTON,VA,23666,KEPT ALCOHOLIC BEVERAGES WHICH LICENESEE WAS NOT AUTHORIZED TO SELL AND KEEP,1,N,HAMPTON,OFFER IN COMPROMISE,2/16/2011,4/12/2011,06/14/11,3," $ 1,000.00 ",3,,,,5-18-11 BD. ORDER VACATED & SETTLEMENT OFFER ACCEPTED 
570,QUEENS WAY SOUL CAFÉ,62083,1144 BIG BETHEL RD,HAMPTON,VA,23666,SO LOCATED WITH RESPECT TO RESIDENTIAL AREA,1,N,HAMPTON,INITIAL HEARING,12/8/2010,2/11/2011,03/16/11,,,,,,,PROCEEDINGS TERMINATED
733,7 ELEVEN STORE 2516-27732 T,43445,3404 N ARMSTEAD AVE.,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,5/17/2011,,06/14/11,," $ 2,000.00 ",,,,,
391,7 ELEVEN STORE 2516 34308 A,66301,2 VILLAGE DRIVE,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,12/29/10,," $ 2,000.00 ",,,,,
259,RACEWAY 6799,54314,1503 N. ARIMSTEAD AVENUE,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,9/3/2010,,10/29/10,," $ 1,500.00 ",,,,,
406,7 ELEVEN 2516-27837T,43745,2195 EXECUTIVE DR,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,9/3/2010,,01/10/11,," $ 2,000.00 ",,,,,
