RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,CONTINUANCE?,DATE AVAILABLE TO H & A,DATE HEARD,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS), CIVIL PENALTY ($) ,MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER,,,,,,,,,,
935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/30/1899,,
1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
