GEO.id,Id
HC03_EST_VC195,Foreign born; Born in Northern and Western Europe; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC03_MOE_VC195,Foreign born; Born in Northern and Western Europe; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC04_EST_VC195,Foreign born; Born in Southern and Eastern Europe; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC04_MOE_VC195,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC01_EST_VC196,"Total; Estimate; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC01_MOE_VC196,"Total; Margin of Error; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC02_EST_VC196,"Foreign born; Born in Europe; Estimate; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC02_MOE_VC196,"Foreign born; Born in Europe; Margin of Error; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC03_EST_VC196,"Foreign born; Born in Northern and Western Europe; Estimate; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC03_MOE_VC196,"Foreign born; Born in Northern and Western Europe; Margin of Error; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC04_EST_VC196,"Foreign born; Born in Southern and Eastern Europe; Estimate; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC04_MOE_VC196,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; SELECTED CHARACTERISTICS - Households with no one age 14 and over who speaks English only or speaks English ""very well"""
HC01_EST_VC198,Total; Estimate; Owner-occupied housing units
HC01_MOE_VC198,Total; Margin of Error; Owner-occupied housing units
HC02_EST_VC198,Foreign born; Born in Europe; Estimate; Owner-occupied housing units
HC02_MOE_VC198,Foreign born; Born in Europe; Margin of Error; Owner-occupied housing units
HC03_EST_VC198,Foreign born; Born in Northern and Western Europe; Estimate; Owner-occupied housing units
HC03_MOE_VC198,Foreign born; Born in Northern and Western Europe; Margin of Error; Owner-occupied housing units
HC04_EST_VC198,Foreign born; Born in Southern and Eastern Europe; Estimate; Owner-occupied housing units
HC04_MOE_VC198,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Owner-occupied housing units
HC01_EST_VC200,Total; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC200,Total; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC200,Foreign born; Born in Europe; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC200,Foreign born; Born in Europe; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC200,Foreign born; Born in Northern and Western Europe; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC200,Foreign born; Born in Northern and Western Europe; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC200,Foreign born; Born in Southern and Eastern Europe; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC200,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC201,Total; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC201,Total; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC201,Foreign born; Born in Europe; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC201,Foreign born; Born in Europe; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC201,Foreign born; Born in Northern and Western Europe; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC201,Foreign born; Born in Northern and Western Europe; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC201,Foreign born; Born in Southern and Eastern Europe; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_MOE_VC201,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_EST_VC203,Total; Estimate; Renter-occupied housing units
HC01_MOE_VC203,Total; Margin of Error; Renter-occupied housing units
HC02_EST_VC203,Foreign born; Born in Europe; Estimate; Renter-occupied housing units
HC02_MOE_VC203,Foreign born; Born in Europe; Margin of Error; Renter-occupied housing units
HC03_EST_VC203,Foreign born; Born in Northern and Western Europe; Estimate; Renter-occupied housing units
HC03_MOE_VC203,Foreign born; Born in Northern and Western Europe; Margin of Error; Renter-occupied housing units
HC04_EST_VC203,Foreign born; Born in Southern and Eastern Europe; Estimate; Renter-occupied housing units
HC04_MOE_VC203,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Renter-occupied housing units
HC01_EST_VC205,Total; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC205,Total; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC205,Foreign born; Born in Europe; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC205,Foreign born; Born in Europe; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC205,Foreign born; Born in Northern and Western Europe; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC205,Foreign born; Born in Northern and Western Europe; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC205,Foreign born; Born in Southern and Eastern Europe; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC205,Foreign born; Born in Southern and Eastern Europe; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC206,Total; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC206,Total; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC206,Foreign born; Born in Europe; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC206,Foreign born; Born in Europe; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC206,Foreign born; Born in Northern and Western Europe; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC206,Foreign born; Born in Northern and Western Europe; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC206,Foreign born; Born in Southern and Eastern Europe; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_MOE_VC206,Foreign born; Born in Southern and Eastern Europe; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
