RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
290,CLUB XS RESTAURANT & LOUNGE,32386,16284 BRANDY ROAD,CULPEPER,VA,22701,QUALIFICATIONS; ATTEMPTED TO DEFRAUD THE BOARD ,3,Y,STAUNTON,INITIAL HEARING,6/1/2005,8/15/2008,10/17/2008,,,,,Y,,REVOKED
409,BAILEYS STORE,19229,14624 CARRICO MILLS ROAD,BRANDY STATION,VA,22714,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/3/2008,,12/16/2008,," $ 2,000.00 ",,,,,
105,PRINCE MICHEL,39724,154 WINERY LANE,LEON,VA,22725,FAILED TO MAINTIAN RECORDS,1,N,STAUNTON,CONSENT SETTLEMENT,3/20/2008,,8/13/2008,, $ 500.00 ,,,,,
762,PRINCE MICHEL,39724,154 WINERY LANE,LEON,VA,22725,"DIRECT SHIPPER SOLD AND SHIPPED IN EXCESS OF LIMITS, FAILED TO OBTAIN PRODUCT APPROVAL (WINE/BEER), PURCHASE FROM OTHER THAN WINE IMPORTER",3,N,STAUNTON,INITIAL HEARING,10/29/2007,3/6/2009,04/17/09,10," $ 2,500.00 ",,,,,"CH 1-10/1000, CH 2-10/1000, CH 3-7/500"
274,THE INN AT LITTLE WASHINGTON GIFT SHOPS,34793,438 MAIN STREET,WASHINGTON,VA,22747,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,8/14/2008,,10/10/2008,," $ 2,000.00 ",,,,,
175,THE PUB,43913,1950 DEYERLE AVENUE,HARRISONBURG,VA,22801,AFTER HOURS CONSUMPTION OF AB-MIXED BEVERAGE LOCALITY,1,N,STAUNTON,CONSENT SETTLEMENT,7/19/2008,,8/29/2008,," $ 1,000.00 ",,,,,
301,FRANCOS PIZZA,29258,225 BURGESS ROAD,HARRISONBURG,VA,22801,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,9/5/2008,,10/22/2008,25,,,,,,
432,NAPOLI RISTORANTE ITALIANO,50723,1059 S HIGH STREET,HARRISONBURG,VA,22801,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/31/2008,,12/22/2008,," $ 2,000.00 ",,,,,
909,CHILIS SOUTHWEST GRILL & BAR,72660,1752 E MARKET STREET,HARRISONBURG,VA,22801,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,9/5/2008,2/27/2009,06/12/09,," $ 5,000.00 ",2,,,,
870,THE PUB,43913,1950 DEYERLE AVENUE,HARRISONBURG,VA,22801,"AFTER HOURS CONSUMPTION OF A.B.-MIXED BEVERAGE LOCALITY, FAILED TO COMPLY WITH CONDITION OR RESTRICTION OF LICENSE",2,Y,STAUNTON,INITIAL HEARING,1/6/2009,4/10/2009,05/29/09,20," $ 2,000.00 ",10,,,Y,CH 2- DISMISSED
108,BRAVO WINE CELLAR,46876,1586 B S MAIN STREET,HARRISONBURG,VA,22801,"FAILED TO FILE WINE WHOLESALERS TAX REPORT, FAILED TO REMIT "" STATE WINE TAX""",2,N,STAUNTON,CONSENT SETTLEMENT,2/15/2008,,8/13/2008,," $ 1,500.00 ",,,,,
570,RED PANDA BUFFET,53643,235 BURGESS ROAD,HARRISONBURG,VA,22801,"LICENSE NOT POSTED, DESIGNATED MANAGER NOT POSTED",2,N,STAUNTON,CONSENT SETTLEMENT,11/24/2008,,2/24/2009,7,,,,,,
571,FINNIGAN'S COVE,75352,30 W WATER STREET,HARRISONBURG,VA,22801,"DEFRAUDED OR ATTEMPTED TO DEFRAUD THE BOARD (2 COUNTS), FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT",3,N,STAUNTON,INITIAL HEARING,12/31/2006,1/13/2009,2/25/2009,10," $ 1,000.00 ",,,,,2 CHARGES WITHDREW AT INFORMAL CONFERENCE BY ENFORCEMENT
484,ROCKTOWN GRILL,42179,"2061 EVELYN BYRD AVENUE, STE F",HARRISONBURG,VA,22801,"DEFRAUDED/ATTEMPTED TO DEFRAUD BOARD, FINANCIAL RESPONSIBILITY, FAILED TO SUBMIT ACCURATE MBAR, FAILED TO KEEP RECORDS, QUALIFICATIONS TO RETAIN WINE AND BEER & MB LICENSE-""RESTAURANT"", QUALIFICATIONS TO RETAIN MB LICENSE -RATIO PROVISION",7,N,STAUNTON,INITIAL HEARING,10/27/2007,11/7/2008,1/21/2009,,,,,Y,,REVOKED
721,UNCLE BUCKS FAMILY RESTAURANT,33500,42 E MAIN STREET,LURAY,VA,22835,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,Y,STAUNTON,INITIAL HEARING,6/30/2008,2/25/2009,4/6/2009,45," $ 3,000.00 ",25,,,,
275,FOOD LION 472,9703,1400 US HWY 211 W,LURAY,VA,22835,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,8/14/2008,,10/10/2008,," $ 2,000.00 ",,,,,
293,FAIRVIEW GROCERY INC,51634,101 S ANTIOCH ROAD,LURAY,VA,22835,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,8/14/2008,,10/22/2008,," $ 2,000.00 ",,,,,
387,MT JACKSON DENNYS,74265,250 CONICVILLE ROAD,MOUNT JACKSON,VA,22842,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/30/2008,,12/10/2008,25,,,,,,
315,NEW MARKET GROCERY,14151,9466 S. CONGRESS STREET`,NEW MARKET`,VA,22844,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,12/14/2007,9/11/2008,10/29/2008,30," $ 3,000.00 ",7,,,,
316,BO'S BELLY BARN,59099,163 OLD CROSS ROAD,NEW MARKET`,VA,22844,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,12/14/2007,9/11/2008,10/29/2008,30," $ 3,000.00 ",10,,,,
875,FOOD MART BLIMPIE,43294,145 W OLD CROSS ROAD,NEW MARKET,VA,22844,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,10/30/2008,4/10/2009,05/29/09,20," $ 1,750.00 ",,,,,
727,FOXFIELD RACES,7875,2215 FOXFIELD TRACK,CHARLOTTESVILLE,VA,22901,CONSUMPTION OF A.B. BY 2 INTOX PERSONS,1,N,STAUNTON,INITIAL HEARING,9/28/2008,2/25/2009,4/7/2009,,,,,,Y ,CHARGE DISMISSED
118,WORLD MARKET,38581,1615A EMMET STREET N,CHARLOTTESVILLE,VA,22901,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,6/13/2008,,8/13/2008,," $ 2,000.00 ",,,,,
605,AMIGOS I,45256,1863 SEMINOLE TRAIL,CHARLOTTESVILLE,VA,22901,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,6/24/2008,1/21/2009,3/9/2009,25," $ 2,000.00 ",,,,,
204,MAMA MIA ITALIAN RESTAURANT,38243,"946 GRADY AVENUE, SUITE 11",CHARLOTTESVILLE,VA,22901,OFFICER WAS A CONVICTED FELON; LICENSEE IS NOT THE LEGITIMATE OWNER.,2,Y,STAUNTON,INITIAL HEARING,4/10/2007,8/5/2008,9/15/2008,10," $ 1,000.00 ",,,,,
531,RIVALS SPORTS BAR AND GRILL,39618,1525 E RIO ROAD,CHARLOTTESVILLE,VA,22901,"REQUEST FOR APPROVAL/DISAPPROVAL OF DESIGNATED MANAGER-FELONY OR CRIME OF MORAL TURPITUDE, REQUEST FOR APPROVAL/DISAPPROVAL OF DESIGNATED MANAGER-POLICE RECORD",2,N,STAUNTON,INITIAL HEARING,10/31/2007,1/9/2009,2/5/2009,,,,,,,TERMINATED W/O PREJUDICE TO THE BOARD
575,RIVALS SPORTS BAR AND GRILL,47808,1525 E RIO ROAD,CHARLOTTESVILLE,VA,22901,"VIOLATING OR VIOLATED PROVISION OF THE ABC ACTS WHILE APPLICATION PENDING (SOLD/SELLING A.B.), SO LOCATED-VIOLATIONS-""PEACE & GOOD ORDER""",2,N,STAUNTON,INITIAL HEARING,12/19/2007,1/12/2009,2/25/2009,,,,,,Y,APPLICATION GRANTED
654,RIVALS SPORTS BAR AND GRILL,39618,1525 E RIO ROAD,CHARLOTTESVILLE,VA,22901,"CAUSE EXISTS-PEACE AND GOOD ORDER, FAILED TO SUBMIT MBAR, DEFRAUDED BOARD, QUALIFICATIONS-MB LICENSE-""RESTAURANT""-(RATIO PROVISION), QUALIFICATION TO RETAIN WINE & BEER &MB LICENSE-""RESTAURANT"",  FINANCIAL RESPONSIBILTY, NOT LEGITIMATE OWNER",8,N,STAUNTON,INITIAL HEARING,2/10/2008,1/12/2009,3/24/2009,,,,,Y,Y,"CHARGES 1 AND 4-DISMISSSED, CHARGES 2, 3, 5, 6, 7, 8-REVOKED"
403,THE X ,42602,313 2ND STREET  SUITE 100,CHARLOTTESVILLE,VA,22902,ADVERTISING-HAPPY HOUR,1,N,STAUNTON,INITIAL HEARING,3/27/2008,11/6/2008,12/16/2008,7, $ 500.00 ,,,,,
96,MARKET STREET WINESHOP DOWNTOWN,44028,311 EAST MARKET STREET,CHARLOTTESVILLE,VA,22902,FAILED TO FILE WITH THE BOARD BY THE 15TH OF EACH MONTH THE REQUIRED DIRECT SHIPPER'S TAX & ACTIVITY REPORT.,1,Y,STAUNTON,OFFER IN COMPROMISE,2/15/2008,8/1/2008,8/25/2008,, $ 500.00 ,,,,,
132,MARKET STREET WINESHOP DOWNTOWN,44028,311 E MARKET STREET,CHARLOTTESVILLE,VA,22902,FAILED TO FILE WITH THE BOARD BY THE FIFTEENTH DAY OF EACH MONTH THE REQUIRED DIRECT SHIPPER'S TAX AND ACTIVITY REPORT.,1,N,STAUNTON,CONSENT SETTLEMENT,1/14/2008,,8/13/2008,, $ 500.00 ,,,,,
899,DOWNTOWN THAI RESTAURANT,32939,111 W WATER STREET,CHARLOTTESVILLE,VA,22902,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,Y,STAUNTON,INITIAL HEARING,8/31/2008,4/23/2009,06/11/09,20," $ 1,500.00 ",10,,,,
168,AMIGOS MEXICAN RESTAURANT,8221,"1143 FIFTH STREET, S.W.",CHARLOTTESVILLE,VA,22902,ISSUED INSUFFICIENT FUNDS CHECK,1,N,STAUNTON,INITIAL HEARING,11/16/2007,7/16/2008,8/29/2008,7, $ 250.00 ,,,,,
100,THE DOWNTOWN GRILL,7267,201 W. MAIN STREET,CHARLOTTESVILLE,VA,22902,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,6/16/2008,8/15/2008,8/25/2008,," $ 5,000.00 ",3,,,,
60,JOY FOODS 882,59236,1301 E HIGH STREET,CHARLOTTESVILLE,VA,22902,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,6/24/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
65,MONTICELLO ROAD BP,48644,1800 MONTICELLO ROAD,CHARLOTTESVILLE,VA,22902,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,6/13/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
450,CVS PHARMACY #1555,39713,1133 5TH STREET SW,CHARLOTTESVILLE,VA,22902,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,11/6/2008,,1/6/2009,," $ 2,000.00 ",,,,,
780,ZINC RESTAURANT,46720,420 W MAIN STREET,CHARLOTTESVILLE,VA,22902,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,1/30/2009,,04/21/09,," $ 2,000.00 ",,,,,
731,AMIGOS MEXICAN RESTAURANT,8221,1143 5TH STREET SW,CHARLOTTESVILLE,VA,22902,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,11/3/2008,2/27/2009,4/7/2009,20," $ 1,500.00 ",,,,,
479,J W SIEG & COMPANY,1098,669 GOLD EAGLE DRIVE,CHARLOTTESVILLE,VA,22903,ACCEPTING CHECK FROM BANK ACCOUNT OTHER THAN LICENSEE'S,1,N,STAUNTON,CONSENT SETTLEMENT,9/30/2008,,1/13/2009,," $ 1,000.00 ",,,,,
329,BUDDIST BIKER BAR & GRILL,77370,20 ELLIEWOOD AVENE,CHARLOTTESVILLE,VA,22903,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,STAUNTON,INITIAL HEARING,11/1/2007,9/11/2008,11/10/2008,10, $ 750.00 ,,,,,
895,COHNS CORNER,42674,1611 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,22903,SALE OF A.B. TO AN INTOX PERSON,1,N,STAUNTON,INITIAL HEARING,8/23/2008,4/23/2009,06/11/09,,,,,,Y,DISMISSED
207,LUCKY STORE,42731,1207 GRADY STREET,CHARLOTTESVILLE,VA,22903,SALE OF AB TO AN INTOXICATED PERSON,1,N,STAUNTON,CONSENT SETTLEMENT,7/23/2008,,9/17/2008,," $ 2,000.00 ",,,,,
198,EASY MART,50092,507 STEWART STREET,CHARLOTTESVILLE,VA,22903,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,7/24/2008,,9/11/2008,," $ 2,000.00 ",,,,,
448,JPA FAST MART,74372,2200 JEFFERSON PARK AVENUE,CHARLOTTESVILLE,VA,22903,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,11/6/2008,,1/6/2009,," $ 2,000.00 ",,,,,
686,THE COLLEGE INN,228,1511 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,22903,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,1/30/2009,,4/2/2009,," $ 2,000.00 ",,,,,
386,BASIL MEDITERRANEAN BISTRO,40339,"109 14TH STEET, N.W.",CHARLOTTESVILLE,VA,22903,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,6/13/2008,11/4/2008,12/10/2008,30," $ 2,500.00 ",7,,,,
734,ITALIAN VILLA,39815,129 N EMMET STREET,CHARLOTTESVILLE,VA,22903,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,1/30/2009,,4/7/2009,," $ 1,500.00 ",,,,,
911,MELLOW MUSHROOM,11765,1309 W MAIN STREET,CHARLOTTESVILLE,VA,22903,"CONSUMPTION OF A.B. BY AN ITOX PERSON, LOITERING-INTOX PERSON",2,Y,STAUNTON,OFFER IN COMPROMISE,1/30/2009,,06/12/09,," $ 1,500.00 ",,,,Y,"CH 1-DISMISSED, CH 2-PENALTY"
786,MELLOW MUSHROOM,11765,1309 W MAIN STREET,CHARLOTTESVILLE,VA,22903,"CONSUMPTION OF A.B. BY A PERSON LESS THAN 21 YEARS OF AGE, CONSUMPTION OF A.B. BY AN INTOX PERSON, ALLOWED REMOVAL OF BEER SOLD FOR ON PREMISES CONSUMPTION ",3,N,STAUNTON,APPEAL HEARING,8/24/2008,1/21/2009,04/28/09,,,,,,Y,DISMISSED
323,STONE MOUNTAIN VINEYARD,3263,1376 WYATT MOUNTAIN ROAD,DYKE,VA,22935,"LICENSEE SHIPPED WINE W/O A VA ABC SHIPPER'S LICENSE; MANFACTURER SOLD, RENTED, LENT, BOTH FOR OR GAVE MONEY, ETC. TO VA WINE OF THE MONTH CLUB, A RETAIL LICENSEE.",2,,STAUNTON,OFFER IN COMPROMISE,4/30/2008,10/23/2008,11/6/2008,7, $ 700.00 ,,,,,
732,FISHERVILLE CORNER MARKET,39522,1829 JEFFERSON HWY,FISHERVILLE,VA,22939,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,10/17/2008,2/24/2009,4/7/2009,60," $ 5,000.00 ",15,,,,
897,IMPERIAL OIL #884,19503,7653 ROCKFISH GAP TPKE,GREENWOOD,VA,22943,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,3/20/2009,,06/11/09,," $ 1,500.00 ",,,,,
249,FOOD LION 1531,9842,85 CALONHILL DRIVE,LOVINGSTON,VA,22949,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/30/2008,,10/1/2008,," $ 2,000.00 ",,,,,
243,BASIC NECESSITIES,30591,2226 ROCKFISH VALLEY HWY,NELLYSFORD,VA,22958,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/30/2008,,10/1/2008,," $ 2,000.00 ",,,,,
349,THAI-MEX II RESTAURANT,42203,2815 ROCKFISH VALLEY HIGHWAY,NELLYSFORD,VA,22958,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,7/30/2008,11/12/2008,11/18/2008,," $ 1,500.00 ",,,,,
59,LAKESIDE GRILLE,27799,265 TURKEY SAG TRAIL UNIT 107 108,PALMYRA,VA,22963,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,5/27/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
527,PALMYRA HITCHIN POST INC,52459,30 THOMAS JEFFERSON PKWY,PALMYRA,VA,22963,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/10/2008,,2/3/2009,," $ 2,000.00 ",,,,,
885,MULLIGANS,52173,45 FRIENDSHIP WAY,PALMYRA,VA,22963,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/20/2009,,06/08/09,," $ 2,000.00 ",,,,,
893,HONG KONG RESTAURANT,51804,8837 SEMINOLE TRAIL,RUCKERSVILLE,VA,22968,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,4/2/2009,,06/08/09,25,,,,,,
653,IKES COUNTRY STORE,29876,6597 ROCKFISH RIVER ROAD,SCHUYLER,VA,22969,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/14/2009,,3/23/2009,," $ 2,000.00 ",,,,,
91,THE CORNER MARKET,43810,11309 JAMES RIVER ROAD,SHIPMAN,VA,22971,LICENSEE IS NOT THE LEGITIMATE OWNER OF THE BUSINESS,1,N,LYNCHBURG,INITIAL HEARING,2/8/2008,7/9/2008,8/14/2008,7, $ 500.00 ,,,,,
758,THE CORNER MARKET,43810,11309 JAMES RIVER ROAD,SHIPMAN,VA,22971,"PURCHASED A.B.-CHECK IN THE NAME OTHER THAN LICENSEE, NOT LEGITIMATE OWNER",2,N,LYNCHBURG,INITIAL HEARING,9/17/2008,3/25/2009,04/17/09,,,,,Y,,REVOKED
757,CORNER MARKET,54697,11309 JAMES RIVER ROAD,SHIPMAN,VA,22971,"VIOLATING OR VIOLATED PROVISION OF THE ABC ACT WHILE APPLICATION PENDING (SOLD/SELLING A.B.), VIOLATING OR VIOLATED PROVISION OF THE ABC ACT WHILE APPLICATION PENDING (KEEPING A.B.)",2,N,LYNCHBURG,INITIAL HEARING,9/17/2008,3/25/2009,04/17/09,,,,12,,,APPLICATION GRANTED W/ PROBATION
480,THE VA SHOP-THE VA WINE OF THE MONTH CLUB,29165,"9661 SPOTSWOOD TRAIL, STE B",STANDARDSVILLE,VA,22973,ACCEPTING CHECK FROM BANK ACCOUNT OTHER THAN LICENSEE'S,1,N,STAUNTON,OFFER IN COMPROMISE,4/30/2008,,1/14/2009,, $ 500.00 ,,,,,OC ON CHARGE 1
676,THE VA SHOP-THE VA WINE OF THE MONTH CLUB,29162,"9661 SPOTSWOOD TRAIL, STE B",STANARDSVILLE,VA,22973,SALE OF A.B. IN AN UNAUTHORIZED PLACE AND MANNER (2 COUNTS),1,N,STAUNTON,APPEAL HEARING,5/24/2008,1/22/2009,3/30/2009,,,,,,Y,DISMISSED
46,"B. L. HAMMS, INC.",44752,19321 JAMES MADISON HWY.,TROY,VA,22974,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,5/27/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
602,BLUE RIDGE BEVERAGE CO,11561,349 S OAK LANE,WAYNESBORO,VA,22980,ACCEPTING CHECK FROM BANK ACCOUNT OTHER THAN LICENSEE'S,1,N,STAUNTON,OFFER IN COMPROMISE,9/30/2008,,3/9/2009,," $ 1,000.00 ",,,,,
887,EL PUERTO MEXICAN RESTAURANT 17,6861,2105 W MAIN STREET ,WAYNESBORO,VA,22980,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,STAUNTON,CONSENT SETTLEMENT,4/10/2009,,06/08/09,, $ 500.00 ,,,,,
326,OUTBACK STEAKHOUSE,53879,28 WINDIGROVE DRIVE,WAYNESBORO,VA,22980,LICENSEE MADE GIFTS OF AB TO PERSONS ,1,N,STAUNTON,OFFER IN COMPROMISE,8/22/2008,10/27/2008,11/6/2008,," $ 2,000.00 ",,,,,
54,T-BONE JACKS STEAKHOUSE & SALOON,41558,1101 RED TOP ORCHARD ROAD,WAYNESBORO,VA,22980,MADE AB GIFTS TO TWO PERSON,1,N,STAUNTON,OFFER IN COMPROMISE,5/16/2008,7/10/2008,7/30/2008,," $ 2,000.00 ",,,,,
442,STONE SOUP BOOKS INC,47062,908 W MAIN STREET,WAYNESBORO,VA,22980,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/31/2008,,1/6/2009,," $ 2,000.00 ",,,,,
741,7 ELEVEN STORE 2531 20792J,10247,2001 ROSSER AVENUE,WAYNESBORO,VA,22980,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,2/26/2009,,4/15/2009,," $ 2,000.00 ",,,,,
362,FRATERNAL ORDER OF EAGLES,41691,2339 JEFFERSON HIGHWAY,WAYNESBORO,VA,22980,"FAILED TO REPORT TO THE BOARD CHANGES IN OFFICERS, DIRECTORS, ETC.; PERMITTED NON MEMBERS TO ENTER.",2,N,STAUNTON,INITIAL HEARING,2/1/2008,10/9/2008,12/2/2008,7, $ 500.00 ,,,,,
116,WINNERHAME MARKET,11481,14701 PATRICK HENRY HWY,AMELIA COURT HOUSE,VA,23002,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/6/2008,,8/13/2008,," $ 2,000.00 ",,,,,
627,THE LITTLE BIG STORE,73984,9502 G WASHINGTON MEMORIAL HWY,ARK,VA,23003,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,8/6/2008,2/5/2009,3/18/2009,25," $ 2,000.00 ",,,,,
149,CITGO FOOD MART,46768,105 S CRATER ROAD,ASHLAND,VA,23005,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,5/5/2008,,8/18/2008,25,,,,,,
27,RENNIE'S # 626,42479,5033 RICHMOND TAPPAHANNOCK HWY,AYLETT,VA,23009,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,5/30/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
850,RENNIES 626,42479,5033 RICHMOND TAPPAHANNOCK HWY,AYLETT,VA,23009,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,10/22/2008,4/10/2009,05/26/09,30," $ 3,000.00 ",10,,,,LICENSE SURRENDERED 2-3-09
832,TOBYS,4570,220 JACKS PALCE,DELTAVILLE,VA,23043,CONSUMPTION OF A.B. BY AN INTOX PERSON,1,N,HAMPTON,CONSENT SETTLEMENT,2/6/2009,,5/21/2009,," $ 2,000.00 ",,,,,
273,7 ELEVEN STORE 2515 18603,18237,10126 KINGS DOMINION BLVD,DOSWELL,VA,23047,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/9/2008,,10/10/2008,," $ 2,000.00 ",,,,,
231,7 ELEVEN STORE 2515 - 16074 ,10391,10305 WASHINGTON HIGHWAY,GLEN ALLEN,VA,23059,FAILED TO HAVE A DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE.,1,N,RICHMOND,INITIAL HEARING,2/21/2008,8/15/2008,9/29/2008,7, $ 500.00 ,,,,,
144,DEBBIES KITCHEN,12420,13155 MOUNTAIN ROAD,GLEN ALLEN,VA,23059,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,RICHMOND,CONSENT SETTLEMENT,6/25/2008,,8/18/2008,, $ 500.00 ,,,,,
515,STANLEYS STORE,70494,14242 MOUNTAIN ROAD,GLEN ALLEN,VA,23059,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/10/2008,,2/3/2009,25,,,,,,
610,DEBBIE'S KITCHEN,12420,13155 MOUNTAIN ROAD,GLEN ALLEN,VA,23059,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,9/26/2008,1/23/2009,3/9/2009,20," $ 1,750.00 ",,,,,
268,EAST COAST #4040,13301,8627 BROOK ROAD,GLEN ALLEN,VA,23060,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/11/2008,,10/10/2008,," $ 2,000.00 ",,,,,
833,CHIPOTLE MEXICAN GRILL,51833,10501 W BROAD STREET,GLEN ALLEN,VA,23060,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/23/2009,,5/21/2009,," $ 2,000.00 ",,,,,
462,CVS PHARMACY #2169,4506,10901 W BROAD STREET,GLEN ALLEN,VA,23060,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,7/25/2008,11/25/2008,1/7/2009,30," $ 3,000.00 ",10,,,,
867,MARKET CAFÉ,35778,10950 NUCKOLS ROAD,GLEN ALLEN,VA,23060,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,10/25/2008,4/10/2009,05/29/09,,,,,,Y,DISMISSED
685,EAST COAST #4040,13301,8627 BROOK ROAD,GLEN ALLEN,VA,23060,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,10/24/2008,,3/31/2009,," $ 3,500.00 ",,,,,
541,THE BEACH HOUSE,52501,4040B COX ROAD,GLEN ALLEN,VA,23060,SOLD TO UNDER AGED BUYER-2 COUNTS,2,N,RICHMOND,OFFER IN COMPROMISE,12/11/2008,,2/10/2009,," $ 2,500.00 ",,,,,
6,ROCCO'S ITALIAN RESTAURANT ,76097,1930 SANDY HOOK RD,GOOCHLAND,VA,23063,ALLOWED CONSUMPTION BY AN EMPLOYEE WHILE ON DUTY,1,N,RICHMOND,CONSENT SETTLEMENT,1/3/2008,,7/3/2008,7, $ 500.00 ,,,,,
270,PARHAMS #2,38980,9976 HWY 1,SOUTH HILL,VA,23070,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/21/2008,,10/10/2008,," $ 2,000.00 ",,,,,
121,CROWN POINTE MARINA,35230,9737 COOKS LANDING LANE,HAYES,VA,23072,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/13/2008,,8/13/2008,25,,,,,,
665,7 ELEVEN STORE 2516 34067,50317,3963 GEORGE WASHINGTON MEMORIAL HWY,HAYES,VA,23072,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/21/2008,,3/27/2009,," $ 2,000.00 ",,,,,
